1.090054233643761972e+00,-8.006487000967298095e-02,1.935929721530977310e-01,3.037897366058828208e-02,-2.506594219551234737e-01,5.222554782793401573e-01,-5.285941938625792272e-03,2.611338251358182039e-03,3.472405225403950736e-03,1.989365623508649109e-03,-7.035096057518806789e-03,-1.907366898630118417e-03,-1.509978818977652279e-04,-2.781138771510060972e-03,-1.138652240032655191e-03,1.368208613356002197e-02,1.535260835525053321e-03,6.943916729028111814e-03,1.055754918415466488e-02,-8.298957664163049679e-04,-8.557959378852262461e-03,1.448057787180893376e-02,-4.385907178108355842e-03,2.152803114411768262e-03,3.071308654977527534e-03,-2.466942434547109847e-03,-1.852419436283760535e-03,6.247207382340524105e-03,1.481317391453782287e-02,-2.286454310778994207e-05,-7.315085013733876700e-03,1.252261885050742502e-03,5.550397185881182291e-03,6.065953266254877317e-03,-1.352931359127791146e-02,-1.477166772058968389e-02,-5.149996748339357279e-04,5.382539728428904855e-04,-1.646361522436337599e-02,-8.587766875045439036e-03,-6.421131454842979314e-03,8.058440770578860371e-05,4.792189514340669532e-03,9.666037412586984262e-03,-1.574305293598811948e-03,3.628220272804374611e-04,-1.148437142528583536e-03,2.486671098993502391e-03,3.407495114325030747e-03,-2.441248742703394300e-02,-2.088940394313181133e-03,-1.862720734879213039e-02,5.657456463958977300e-04,-3.742242239908533802e-03,-6.271755213928198675e-04,-6.403088263250380184e-03,5.420019001757183687e-03,-4.077948644242594868e-05,-1.323915986358547518e-03,-1.204655644947402564e-03,1.154281077122071980e-02,-1.046929380065654037e-02,2.073297105420630979e-03,-8.093936718388905580e-04,-2.516482880943532105e-03,8.806977503613338870e-04,3.891111006270240886e-03,4.625976253150010896e-03,-2.647261537353936232e-03,5.086128836693805909e-03,1.850415257673466291e-02,6.547912367379983990e-04,4.574510773199446040e-04,4.870156407704201613e-04,1.640096398229062532e-03,9.041883069071608150e-04,-6.431073678057332111e-04,-1.723242318763702546e-03,1.581443925195911288e-03,-5.686848150657817591e-04,1.203981763073367836e-02,1.236860078842246316e-02,5.445181852391596002e-03,-1.825205070941160164e-03,5.523571718190467723e-03,-1.069846872071143241e-02,7.834539162441253113e-04,-1.142977735829357180e-03,-3.983090043398034843e-04,6.205475181916071843e-04,9.498173390091404654e-04,3.313561869340802494e-03,4.011902199927508926e-03,-4.086717992170407592e-03,-2.048203775288002376e-03,-9.918152585326120430e-04,2.533740939985739565e-04,1.936260665414810253e-03,-5.339560050206895205e-03,-2.892352682981361080e-03,-1.306294746376067449e-03,-5.405187878907065932e-04,-1.658771790448524634e-03,-8.169753658682406012e-04,-2.244219819291426790e-03,-3.352744983058482875e-04,2.824773352010297742e-06,1.511670367238089570e-06,-8.844067309952961248e-07
5.996474249927090210e-04,1.032909760538985644e+00,-1.493347250455762665e-01,-8.373309222158056842e-02,1.945128045269546926e-02,3.217130308506367942e-01,4.531437370128480846e-04,2.363659515022212537e-03,-6.458413800211850646e-04,1.507550558110973965e-03,-8.812290339991438615e-04,5.849162902431861424e-04,-1.865633070668022112e-04,3.585554032887129021e-04,-4.085879022316417971e-04,3.758357365744500588e-03,6.347636209077210656e-03,-6.622060631455856279e-03,3.822633938076512496e-03,4.919709946439832296e-03,3.001596522694002702e-03,2.805973096093501012e-03,1.173683937773742358e-03,-3.278590643940073311e-04,3.484899387709725830e-04,-1.227566402223196620e-03,1.465288167386510606e-03,-1.884677585703850838e-03,2.533984666766705626e-04,-3.623565174040839444e-05,6.418193592979281117e-03,-2.697343411729792237e-03,-6.968722913553060568e-04,-6.844426562596684326e-03,-1.690378302842781210e-03,2.838671606181592845e-03,5.182248757239629050e-03,-2.860314087195438455e-03,-2.102505965196924727e-03,-2.552440591035731645e-03,-5.850669765943279470e-04,-1.388349739031798742e-03,-3.015904989042499074e-04,-3.787430255391040831e-03,-2.109356930893257608e-03,-2.139804164420928132e-04,1.527792284376251102e-03,4.577491270564554965e-04,1.268618858968472525e-03,-1.150342100398907882e-03,-3.598620470613799307e-04,-4.199733598631790604e-03,3.708087147667622481e-04,-2.979466997878190511e-04,1.645861565826015798e-03,4.108408636982241284e-03,7.020714730988105281e-04,1.980065051981596947e-05,-3.098120405555510179e-04,1.298941465480724566e-03,4.095787675107468231e-03,4.658891238105114692e-04,-2.106521761083999188e-04,-2.487360926260369929e-04,2.851291140838192826e-03,3.635426686558678811e-04,-1.891365444650882841e-03,-2.029813629451760783e-03,5.848872854477064377e-03,-5.362376972525151851e-03,2.373166175830922642e-03,1.083028135000402336e-03,6.966585244093972647e-05,4.182104494177814411e-04,-2.292434457113659736e-03,-4.634415892728269962e-05,-1.312185374065350093e-03,-4.811415664058815407e-04,2.175484984453200101e-04,4.004150155758506619e-04,4.873334434353278563e-06,-2.979243317012946618e-03,-2.762050809244414804e-03,-2.209965198149012756e-03,-2.365537139903606950e-03,3.133709051579795270e-03,-7.201547715148693286e-04,-1.774476261566878708e-04,-2.882582001054000056e-03,5.978374883164393021e-04,-1.598112515450244935e-04,8.438018650966587313e-04,-2.105396406928501847e-04,-1.797430956704420364e-03,-1.218436352145885844e-03,2.288626021908155288e-04,2.727627343355392369e-05,-7.697045761005770351e-04,8.410485991595113408e-04,5.479926708179139877e-04,-2.816546960451270232e-03,-1.580606908071338960e-05,1.390706159529437691e-04,1.672045449919983418e-04,-2.388017736262974724e-03,-6.486894802772849382e-05,4.877147270359064933e-08,5.160547771439516441e-07,1.977585985697868125e-06
1.567058444812410509e-02,-6.226692786482139474e-02,9.724929966855010433e-01,3.444684681989773067e-01,6.669834391343186508e-02,-3.425764026428563813e-01,-4.370474180832673115e-04,4.791917327217197486e-03,-1.551153904137157280e-03,2.477992343195751374e-03,-2.349713388633008822e-03,9.636545920947712021e-04,-3.006036458142684179e-04,6.951220779516570358e-03,-1.858736404857790243e-03,-6.932315491055515352e-03,2.808717797747547346e-03,1.206626999780634375e-02,-1.504032371282631791e-03,9.104317258398307231e-07,1.166521250576148597e-02,-2.724828779978472320e-03,1.739948445230956545e-03,-1.423950729526300696e-03,7.941293867318492076e-04,1.020896930661393306e-03,-5.958013980849900717e-04,3.878678085901341149e-03,7.171791643144781632e-03,-4.824476405174534522e-06,8.432390264102165162e-03,1.810184232745597373e-03,1.409267970530509980e-03,-4.821122142733868729e-03,3.291616166693322586e-03,-6.521830615048585141e-03,-1.218466789130345090e-02,3.953572871751313313e-03,-1.179483807856164393e-03,2.537377537632866560e-03,-2.241092007474546240e-03,-4.229884731869307940e-03,-5.750758182431537670e-04,-1.116450913951185127e-02,-1.783743538385711407e-03,-1.234409645590518658e-03,-1.907340798909928220e-03,-5.761771821739458872e-05,-2.159091960073905711e-04,1.132781133251836887e-02,2.192676052851950854e-03,-9.153157301644595026e-03,4.375312003035106579e-04,1.356480941095076619e-03,-9.094786417885927787e-04,5.647527232590631059e-03,4.638077712431036906e-03,-8.086405094660629881e-05,-1.364086738335706190e-03,4.215905695692375062e-03,-1.009618399847831902e-02,1.218773767367821231e-03,-6.881439028307800160e-03,2.094598577922207952e-03,-4.861684888866402154e-03,8.282114161117091382e-04,-1.760027904921498357e-03,4.103926870159662135e-03,-1.320597091667668858e-02,-1.826844444385968122e-03,-1.284915827199200819e-02,1.329246984124874114e-03,-3.265973786254398425e-04,-4.147123529853404705e-04,2.566855582022675112e-03,2.048318885461436305e-03,-1.190404485469411140e-03,-2.070583591462292310e-03,1.394162972016966921e-03,3.161997793555345617e-05,1.243357204245608243e-02,1.334002543685860152e-02,3.721031975582479896e-03,1.854566752484921362e-03,-7.031268135695212251e-03,5.339635796135893883e-03,-1.012091100104846406e-03,-2.375162388911404489e-03,2.682327268474399588e-04,3.479270738562849027e-04,-1.787302829233629407e-03,1.278039480184195702e-03,6.285682057655135992e-04,-9.299002465586700059e-03,-6.520357351403950279e-06,-3.900414283102103253e-05,-2.490601371153885460e-04,-4.957250405356504941e-04,1.163442301665784141e-03,-2.249125854611581411e-03,-1.858263208796662278e-04,2.518746117822506943e-04,-6.136744512627053186e-03,1.124447821621758032e-03,-2.773228529216485499e-04,9.307121044994139938e-04,-1.933770882201990313e-06,2.317610933479203181e-06,5.504892764188545322e-06
-1.991327956232625401e-03,3.610544365431512669e-04,-2.698503859702971325e-02,9.093580135072232284e-01,-1.633233409716529014e-02,4.562980952910156845e-02,-3.863361349086130307e-05,-1.413469063661325223e-04,-8.669635176693982063e-05,9.946108983237506116e-05,4.561958555533392797e-04,-1.416221035222517725e-04,4.755797830450877040e-07,-1.471765124448110766e-03,-4.397414165519913085e-04,-1.331762731731389625e-04,5.005839100061318381e-04,2.435754932740912492e-04,6.852122193732585300e-04,-1.283761398935516799e-03,-6.660790241585888430e-04,9.993780290360378008e-05,-1.088091750760856221e-04,2.127858233041757057e-04,-2.014865876421120697e-04,8.856301386279596868e-04,1.642027307128473103e-04,2.911144326568002028e-05,-7.987390251080838223e-04,-5.326681562147009342e-06,1.202897159122568501e-03,1.081084715688102700e-03,-2.158325050140514679e-04,-3.955569711213223873e-04,-2.033030561742811841e-04,4.608751004187079301e-04,6.801916008399162524e-04,-9.877731611583377908e-05,5.211413580631331019e-04,-1.582461711907663313e-04,-9.268812100063978288e-05,8.692400477610041009e-04,-4.173701083929316443e-04,5.948601604344198792e-04,-2.341892388294090389e-04,3.139037599892997160e-04,4.234836184889108948e-05,-1.709954809604904134e-04,-1.303036584005915768e-04,3.344076941753289255e-04,2.482858956085100960e-04,6.346943981008828714e-04,7.676777138521665355e-05,-1.030820773220533689e-04,2.830707990083876770e-04,7.692915157775901975e-04,-1.769137374719640082e-04,5.163624953492354403e-07,6.330542675175110194e-05,-1.826556058451094780e-04,-5.312018982349289535e-04,-5.471552901769074747e-04,-1.005294924778353973e-05,3.200836004603576832e-04,-1.745136069098089497e-04,9.386606574481765628e-05,4.736740460765779832e-04,-5.775506976619368188e-04,-2.037711035114901214e-04,-8.468446793558245507e-04,-5.149204611605460395e-04,1.915524758279550795e-05,7.489178801216228923e-05,-2.328404333594492914e-04,1.417621828832422914e-05,2.339204535160995760e-04,5.305615495094422127e-04,1.931293309939072233e-04,6.204634155227238123e-05,-2.068873333160438057e-05,-1.673812308801069350e-03,-4.100909050260059861e-06,-4.633773391876049833e-04,-8.975923655112807010e-05,-5.313673806230074332e-04,1.755967530959922935e-03,-3.800027364177603527e-06,-1.540890542573282256e-04,2.889663557217951573e-04,-1.272898975098170091e-05,-2.879057668993731368e-04,-2.287928876413749881e-05,-1.363803760809162381e-04,-7.511885780592964933e-05,1.963480433996258370e-05,-3.622778708101669911e-05,-1.337655132647922139e-05,1.272167875726848126e-04,-3.713358876006518671e-04,-1.357501443341922688e-04,-9.376611256626160617e-05,7.229329900805098899e-06,2.970253667332746649e-05,1.123431794035960828e-04,-1.214505871200969087e-04,8.017106256181739585e-05,7.439161819309283441e-01,5.041222651299834537e-08,-8.079448059959994209e-08
-5.269172876375092379e-02,-2.324323802685695009e-02,-4.446064835429417578e-02,-9.155862853226330589e-02,9.992527699243670680e-01,2.977424821627122631e-02,-3.699987447021240404e-05,6.113710416366576481e-04,-1.431041883340048761e-04,-1.121509381116285963e-04,-4.803503595567461867e-04,-2.148022382369571743e-04,-1.328928462866275723e-05,9.233410643898143843e-04,-2.412046315288565973e-04,4.284015707698936087e-04,6.492528721589791623e-04,4.501913484766682165e-04,-2.215100659744341255e-04,1.902062710302956147e-03,-2.938955739231557951e-03,1.424201232921270752e-03,-1.646247609387378166e-04,3.346665809343022966e-06,1.332264099816158644e-04,1.755552314438436293e-03,4.532147266699360717e-05,-1.477371491136379668e-04,2.127340329999974963e-03,-2.737403496589579544e-05,3.959437666094511507e-07,-1.074269563479757087e-03,2.134214856068626523e-04,1.008487542883625853e-04,4.395897926341150769e-04,-9.984461661642759708e-04,4.968927564802703241e-04,-3.362624033748606270e-04,-1.348507549420321612e-03,-1.221826269128063226e-03,-3.026885203953715562e-04,5.389540573911940280e-04,3.919953782645321273e-04,-1.443912147444808853e-03,-5.442234376058168143e-05,-1.218952064339700675e-04,-9.924674883193196015e-05,-5.894278486975766326e-04,9.593253550026026668e-05,-3.622698448093249505e-04,2.604740538662142372e-04,4.484191521699191119e-04,3.751993255446638685e-04,4.186791865848184311e-04,6.308376001076719747e-04,1.284426617253431498e-03,-1.437934556211034783e-04,1.111964800258748816e-05,-1.181516273840091521e-04,6.166492482192266781e-05,-7.464581734523277785e-04,-2.283862247193094500e-04,-5.481780748380459933e-04,-5.708443263249611240e-04,-7.248934191540293021e-04,1.529787411976692176e-05,-2.316765186457007096e-04,7.756979303416976657e-04,-1.033539722864925401e-05,1.692405273852786763e-04,1.578070485375298866e-04,2.133683606064182552e-04,-3.288687401634488787e-04,-6.777200253191333285e-05,1.281745788525795156e-03,3.968772654950820976e-04,-4.387671866040546864e-05,-7.633605640989835441e-05,-1.350530142983659540e-04,-1.937922832899673076e-04,-2.666336124604627884e-03,-1.109222652474524672e-04,9.876155032307982421e-04,1.329293558290768162e-04,2.792367593237355967e-03,-2.574150317218528339e-04,-7.883330461318586709e-05,6.453102271440050615e-04,-1.969493164808256130e-03,-1.337519579473755993e-04,2.246369834157010406e-04,-2.981059146739455657e-05,-5.477018919164971812e-05,-2.180113137660962940e-03,5.318421123519305998e-06,1.111334540461699736e-04,7.734431358020586592e-05,2.282395756538578688e-04,7.964255824244014783e-04,-1.676983282558845299e-04,-9.776683216749331958e-06,3.354753881207688773e-05,-5.775275224246083361e-04,-5.439066258998116542e-05,-1.346854415432682589e-04,1.032174259427785638e-05,-1.814125069227853265e-08,6.218373037139499626e-01,9.455534213867035302e-09
-5.005607757678753314e-04,-8.592013072250723974e-04,-6.408136353449515356e-03,-3.798177166924645350e-03,-1.340291847623381822e-03,9.908712557908561092e-01,-1.223999244066248672e-05,8.871717094306972868e-05,2.612763072859931564e-05,-5.616870126952755163e-06,-1.544669177559594123e-05,9.257599946974010501e-06,4.501915559574712965e-06,3.070296692207369089e-05,-5.166250015205197749e-05,-9.359262533864331568e-05,-4.289418694265781883e-05,-3.531485574639076915e-05,-2.032833006744048059e-05,-2.056163237901574849e-05,1.572347151069486925e-04,1.411613756184687551e-04,8.718226773626227134e-05,1.212771380323994086e-05,-1.311137426370682853e-05,1.061305465558177503e-04,-3.615646784133307441e-05,1.111895624807647297e-05,-4.797551354721279852e-05,2.376353017159040130e-06,-9.840682271813900987e-05,2.090452248304823922e-05,-5.351168807538434002e-06,-9.549927902143567795e-05,2.072021624664107870e-05,-1.335740835799104373e-05,3.071661977164446227e-05,-4.592245463831089023e-05,3.443130864767374004e-05,-6.456355600117021933e-05,-2.796051300831797190e-05,3.776298634330977103e-05,4.331941155879537455e-05,-2.607710805001944358e-05,7.531777873298176908e-06,6.111607513283354229e-06,1.033027597170550410e-05,-1.961904575766489246e-05,5.639169891701158931e-07,7.281876937336647515e-06,2.419432768898519527e-05,4.889406758089503909e-05,1.918096917357481150e-05,1.612140232651291201e-05,-1.612019579865752505e-05,5.273825307758511544e-05,2.790251598148664196e-06,-6.073656153895913154e-07,-7.133504341285690604e-06,1.701877260041421619e-05,1.022318293741766946e-04,1.546570227865867926e-04,-2.956900498329448552e-05,4.976614547681124546e-05,8.575365361086390872e-05,3.717962498557034208e-06,-4.084560498944129494e-05,-4.846246803797909868e-05,-8.424553751777832467e-05,6.723041967513851826e-05,-2.261982086177491657e-05,-3.349639392681054341e-07,5.010846103395643589e-06,3.097189627146196034e-05,-1.449049920197328699e-05,-2.599000804412450637e-05,1.385688710296943541e-05,2.043375545012248763e-05,9.393708554255727567e-06,-6.796199322977062793e-06,-3.604709645777284913e-05,-1.487738715527710741e-06,-7.020414371257335687e-05,-1.850933207963321300e-05,-2.014652508325442525e-04,4.719433387220293112e-05,-8.158580696307112521e-06,-1.861869354555629219e-05,-1.635549176978336313e-04,-1.209995064852425823e-05,5.374333781617109222e-06,-4.222961064283760543e-06,-3.326201947149351378e-06,4.981110008445770415e-05,-6.953459404594659604e-06,-2.751884330611517110e-06,3.916759264603547991e-07,-1.732531055990507062e-05,-3.092554471021881102e-05,-2.152437201481425407e-05,-1.995210778608378768e-06,2.455046681435429285e-07,2.554976986782835736e-06,9.034219300823243990e-06,-2.732068050287006356e-05,-1.724300635642206433e-07,3.336340845541482686e-10,1.437046237545011401e-09,3.501676535986777972e-01
1.859385480175712360e+02,-2.643621308121311699e+02,9.950535794383051780e+01,1.808538016399333401e+03,3.247382828403636950e+02,-7.807781136839323608e+02,3.715070651370895316e+00,1.047405012919239198e+01,2.915322318230741949e+00,4.082539217803150322e+00,5.802101087142935931e+00,6.446325536659440747e-01,-2.594342232243568525e+00,5.621707446683491760e+00,3.294672559134965262e+00,-7.641016623317655743e+00,2.301255567482823228e+00,-1.110503900316133929e+01,8.236609867778270200e+00,3.371358364214356751e+00,6.102138039828696847e+00,-7.412276476663413050e+00,-4.720133824086691021e+00,3.490902175727905177e-01,-3.056579020646286615e+00,3.146260358355335573e-01,7.024155637946617459e-01,-9.689147367760129193e-01,-1.400874309351571867e+01,-3.072428986933672945e-01,9.305962750117270366e-01,-3.112653356771396762e+00,-1.171810637467907812e+00,1.451384866648280436e+01,4.584993405291441504e-01,1.107013927530971564e+01,-2.446091794713311884e+01,8.280775527418968718e-01,6.974730993569589366e+00,1.859903720819972506e+01,-5.437550519397482240e+00,-8.773860475158013372e+00,-1.636980895214792620e+00,-4.769737264005041055e+00,6.447509028869549574e+00,2.288950668909930819e+00,-2.710210031742551706e+00,-2.856047471954099137e+00,3.275449250301486703e+00,2.200602350321518230e+01,4.518538404533721575e+00,-6.510704416192647059e+00,6.462415453376777030e+00,2.277212422316416962e-01,1.644842339973967782e+00,-9.798808987601981713e+00,7.782917651715715479e+00,-1.423010148551526743e-01,-9.747173360201516479e-01,-3.439823939579297451e-03,-1.564239345751669674e+01,6.665273841841409030e+00,-6.220621406981837964e+00,5.198299104012032990e-01,5.178500667639222677e+00,-9.942720671354364770e-01,1.395344430076682185e+00,-1.888728815401550776e+01,1.263581966738151152e+00,-2.710461534817066198e+00,-1.136948225079694197e+01,1.584241137869558003e+00,1.037558814551670316e+00,7.700109980882359206e-01,-5.603636499919604219e+00,-6.338532886222143503e-01,1.313865945126908297e-01,-7.114303732211328501e+00,7.370917279083895046e-01,-1.060458797137742826e+00,5.584136342497168393e+00,-3.138774157084568195e+00,-8.813668508644683541e+00,-6.905766692102373483e+00,1.495124398146231881e+00,8.853632729070943341e+00,-1.692498338493449772e+00,-6.355258240769912526e+00,-7.193732147624355200e+00,1.728374595237534006e+00,2.338565483318513660e+00,3.462610527451286835e+00,-2.019886306637078910e+00,1.738642817398996243e+01,1.916020662397368790e+00,1.779040044156180000e+00,-8.438104452404926459e-01,1.149632826329463509e+00,-3.627495314653037539e-01,-5.015106580336994302e-01,3.517147736447946205e+00,-2.700783286052183541e-01,1.426010511757552335e+00,2.041760246611952212e+00,-5.715434349313046170e+00,1.054600203205342090e+00,7.705508767311164853e+00,-3.425531456865702751e+01,-7.133208304886964335e+00
1.502501626082367636e+02,-1.669473703266249061e+02,2.361050936881345024e+02,2.140997756453096827e+03,4.003486993501044253e+02,-1.091012418609802126e+03,4.106865934068657076e+00,1.195924831121280896e+01,3.693705243558815354e+00,5.987562353165446716e+00,4.790176378814041236e+00,3.415442423983128251e-01,-3.147731781611711188e+00,5.870113034441176048e+00,2.821725139074664046e+00,-1.388824346910534047e+01,1.050514239700754526e+00,-1.033140479293503056e+01,7.309780053813788037e+00,2.428427052174830347e+00,3.150048629992523441e+00,-8.812580534654680164e+00,-5.096611466383433431e+00,-1.630923484653331867e-01,-5.113366321105019985e+00,7.440473450583344750e-01,8.335359072408889958e-01,-5.307392239650446930e-01,-1.583612394730199391e+01,-4.265144054035265309e-01,1.603228916539715998e+00,-2.533209711793094066e+00,-2.121823066522645185e+00,2.500277939440377750e+01,8.001028125023397664e+00,1.014476863360619241e+01,-2.563353721648814698e+01,5.050477356108090454e+00,7.764918521619454950e+00,2.100394136679657819e+01,-4.493967689868341608e+00,-9.586507475076546214e+00,-1.797163745191192596e+00,-6.356884912548516731e+00,8.583935684797046051e+00,3.214708989245781634e+00,-1.660463159032715241e+00,-3.709297850502669913e+00,3.242416812431397233e+00,2.434946944709967198e+01,3.345123131316497300e+00,-9.487694425687157596e-01,5.088024721160855357e+00,5.147457030417524892e-01,1.141577740557499165e+00,-1.082288486275373174e+01,9.539016390477856433e+00,-2.393177310176434758e-01,-3.264935108552693976e-01,2.080176770839174516e+00,-2.185517673547973061e+01,1.489787942877852878e+01,-6.682370246814559600e+00,3.149364404831648256e-01,5.048480729893401353e+00,-1.167110640881597661e+00,1.952459406658219709e+00,-2.220946815095471649e+01,-8.670504846414203826e+00,-1.105532237148630026e+00,-1.347114280272855069e+01,1.533973812210707832e+00,6.188016147158298397e-01,4.280961941952596828e-01,-5.410998495785542595e+00,-5.053080103330630929e-02,3.158890098446376360e-01,-8.594529270878712879e+00,1.141981289625819240e+00,-8.988589885551439007e-01,-4.417590175043230261e+00,1.962182308197825686e-01,-7.011039203408958365e+00,-6.435167466192599051e+00,4.393180741651271148e+00,1.060685380212285445e+01,-2.081113980696103205e+00,-7.243452700201777894e+00,-1.378650344561867058e+01,2.284134895709069468e+00,1.905865380286726696e+00,3.425934117569817694e+00,-3.144763594255850503e+00,1.816018235776337519e+01,1.737433973634293638e+00,2.108054346470868090e+00,-1.090708673532996276e+00,1.854738766442082687e+00,1.989632916649543226e+00,-3.967176253053624202e-01,3.363053555161939379e+00,-3.535736347500256782e-01,-3.014044366715181944e+00,3.093091727344218889e+00,-3.763946930759461296e+00,1.206162405085718925e+00,-4.110303157398487883e+01,3.065772959719131663e+01,-5.645833840201308185e+00
1.348717139870421988e+02,-9.456912980540299429e+01,1.624542048010142423e+02,1.832153728289834589e+03,3.636556787449839021e+02,-8.600141581203599799e+02,2.989528793855943167e+00,1.061390675482255652e+01,2.595166233264190048e+00,3.009253852200973967e+00,5.451711852391313506e+00,3.712912220901263272e-01,-2.252784130751495528e+00,5.157924212968850952e+00,2.477437752023224249e+00,-1.204861361173211165e+01,1.608386075539080862e+00,-9.772951885082068912e+00,4.737757245305638243e+00,3.734023649826607727e+00,3.615224002236254286e+00,-8.733080226944291979e+00,-3.265369887650882319e+00,-2.051733973894997454e-01,-3.590406478645155275e+00,5.742902687983037630e-02,1.221583205407890338e+00,1.015218249470395961e-01,-1.395887626092167721e+01,-3.903274795560500166e-01,1.705699324187765820e+00,-2.640363137992156162e+00,-8.785543256335173190e-01,1.758847553097766436e+01,4.720679690092826064e+00,1.160105028572287900e+01,-2.232563153318012183e+01,2.136191341670928612e+00,6.441110012456976897e+00,2.039146759393349484e+01,-4.964960912569665652e+00,-9.668927331849403117e+00,-2.228129292545031337e+00,-5.309459552261544424e+00,8.008981732349230498e+00,1.328770360264089234e+00,-3.054205745726321197e+00,-2.145800836589382588e+00,2.908998797847882400e+00,1.865609166901018057e+01,3.790540122990980532e+00,-2.534023549977256540e+00,6.978322996261518973e+00,7.323680601196939088e-01,1.415663173128998586e+00,-1.238321453355753832e+01,5.081006256321942693e+00,-1.367746270117131402e-01,1.929411327481567739e-01,2.880901606311610519e-01,-1.662779800093974103e+01,9.774703809861140513e+00,-4.376726935376950678e+00,6.239585024890510478e-01,4.458491567828048119e+00,-1.214212759894332416e+00,6.435532167258483094e-01,-1.682242191476845861e+01,-2.571281078253573882e-01,-1.422429156200698985e+00,-8.541034010199952675e+00,6.076272695103638322e-01,5.418794423000815597e-01,1.568857542913761227e+00,-5.504570765803695309e+00,-1.700434958657975615e-01,2.658166581883740220e-01,-4.992441307739997391e+00,8.814022271658112917e-01,-1.096489972925926315e+00,1.767824691515588853e+00,-4.419214597466451622e+00,-8.927439501621417861e+00,-7.477526563131453585e+00,4.138699730564357360e+00,7.803178504146570660e+00,-1.523478091202847606e+00,-4.216382829277836919e+00,-9.052107873829775997e+00,9.292792757296759465e-01,1.544347148161377969e+00,3.946685080362818621e+00,-2.913312213546923601e+00,1.441097735143432246e+01,2.499775898057925438e+00,1.462332749184825698e+00,-4.774893719233955780e-01,1.606118223450184956e+00,7.947654260877012877e-01,-8.215440346154412321e-01,3.640309623031065644e+00,-2.041780760970973441e-01,-7.322284163388624867e-01,1.563081484286367173e+00,-3.021665188717893802e+00,8.947518055704869466e-01,1.710594270576771336e+01,2.699252016699444212e+01,1.958019779940315619e+00
3.612210647774907812e+01,-2.305029048660642275e+02,1.245610278966842799e+02,1.888714308954442004e+03,2.683884909525630746e+02,-8.327483866274745878e+02,3.873138990112849456e+00,9.475853878053754897e+00,2.626975424155920447e+00,3.593412183115301861e+00,6.797331462803642310e+00,1.027196920090847954e+00,-3.175776347248001397e+00,5.464791348671061755e+00,2.216929505733800987e+00,-1.377932179509264898e+01,8.636630357613152009e-01,-1.228264710060094345e+01,3.180639202795542353e+00,7.196660690175601949e-02,3.197905944429105141e+00,-1.013560498493555784e+01,-3.815445146758644768e+00,-3.869049699636244455e-01,-3.894260524819096236e+00,5.100516549058228266e-01,-4.463010013528493913e-01,-9.520725265335489018e-01,-1.688931994133421099e+01,-2.915328542002050827e-01,1.124022743910941813e+00,-2.145298360044091801e+00,-2.034997591469394074e+00,1.364126805311576973e+01,5.897076810532280611e+00,1.094525140563714771e+01,-1.883125501838325633e+01,2.411913170328337852e+00,1.097129760307034374e+01,2.190216160033593695e+01,-3.512038687976263063e+00,-7.730886896831301591e+00,-2.100175021900932304e+00,-6.087611039751169351e+00,6.751878672495796430e+00,1.970382451808137869e+00,-2.442173631710799597e+00,-2.232216224551230699e+00,1.476035483088633082e+00,2.104840737505078962e+01,3.274458421083867421e+00,3.634840513918995986e-01,5.788280457121455669e+00,1.988643655520848430e+00,6.129276349629632081e-01,-1.154240282335476664e+01,7.464767915876962867e+00,-2.376585223746902065e-01,-6.658339268938135991e-01,-4.503919588367590876e-01,-1.833238561892903462e+01,9.655101727110579901e+00,-3.572325458627186201e+00,7.778867787529134548e-01,2.890591638497402194e+00,-1.063078447956717909e+00,5.186796715870367613e-01,-1.643172169403355554e+01,-1.512067112792105927e+00,-1.715870281763123284e+00,-1.130797591938877744e+01,7.457546382649408168e-01,1.030563662728190888e+00,1.960824091053677609e+00,-4.144809977162331016e+00,1.451535760506649508e-01,5.967020190604156726e-02,-6.881834683421316434e+00,9.275021663478717482e-01,-9.952621278949814743e-01,2.376273152223137064e+00,-1.536446448403242737e+00,-7.204402404120636483e+00,-5.915733397640149605e+00,4.572809106277819780e+00,6.910560415680765622e+00,-1.504690086945222438e+00,-6.930522385377363648e+00,-8.781730471041223396e+00,2.100907643755015819e+00,2.724208618078629129e+00,2.515271413342198947e+00,-3.025736561805759450e+00,1.619480468464438516e+01,2.533690646289214587e+00,1.536388701738249818e+00,-8.767288861171685932e-01,1.900591982212622710e+00,3.477615343331963427e+00,-2.526013665114026363e-01,3.191889229519012439e+00,-1.552223182464960161e-01,-1.955444558336143779e-01,2.758189179319351592e+00,-3.838929327299212879e+00,9.740377492822893668e-01,-2.500333145079120101e+01,-2.209952523375150246e+00,1.043247701699425889e+01
